"state","fdid","fd_name","year","fires","batteries"
"MO","01102","St Joseph Fire Department","2023","150","0"
"MO","01201","Poplar Bluff Fire Department","2002","57","0"
"MO","01201","Poplar Bluff Fire Department","2003","29","0"
"MO","01201","Poplar Bluff Fire Department","2004","50","0"
"MO","01201","Poplar Bluff Fire Department","2005","66","0"
"MO","01201","Poplar Bluff Fire Department","2006","59","0"
"MO","01201","Poplar Bluff Fire Department","2007","69","0"
"MO","01201","Poplar Bluff Fire Department","2008","61","0"
"MO","01201","Poplar Bluff Fire Department","2009","52","0"
"MO","01201","Poplar Bluff Fire Department","2010","56","0"
"MO","01201","Poplar Bluff Fire Department","2011","45","0"
"MO","01201","Poplar Bluff Fire Department","2012","56","0"
"MO","01201","Poplar Bluff Fire Department","2013","72","0"
"MO","01201","Poplar Bluff Fire Department","2014","66","0"
"MO","01201","Poplar Bluff Fire Department","2015","61","0"
"MO","01201","Poplar Bluff Fire Department","2016","38","1"
"MO","01201","Poplar Bluff Fire Department","2017","74","0"
"MO","01201","Poplar Bluff Fire Department","2018","81","0"
"MO","01201","Poplar Bluff Fire Department","2019","82","0"
"MO","01201","Poplar Bluff Fire Department","2020","67","0"
"MO","01201","Poplar Bluff Fire Department","2021","65","0"
"MO","01201","Poplar Bluff Fire Department","2022","94","0"
"MO","01201","Poplar Bluff Fire Department","2023","46","0"
"MO","03907","Springfield Fire Department","2002","152","0"
"MO","03907","Springfield Fire Department","2003","178","0"
"MO","03907","Springfield Fire Department","2004","180","0"
"MO","03907","Springfield Fire Department","2005","198","0"
"MO","03907","Springfield Fire Department","2006","229","0"
"MO","03907","Springfield Fire Department","2007","243","0"
"MO","03907","Springfield Fire Department","2008","184","0"
"MO","03907","Springfield Fire Department","2009","156","0"
"MO","03907","Springfield Fire Department","2010","179","0"
"MO","03907","Springfield Fire Department","2011","169","0"
"MO","03907","Springfield Fire Department","2012","178","0"
"MO","03907","Springfield Fire Department","2013","160","0"
"MO","03907","Springfield Fire Department","2014","206","0"
"MO","03907","Springfield Fire Department","2015","171","0"
"MO","03907","Springfield Fire Department","2016","187","0"
"MO","03907","Springfield Fire Department","2017","211","0"
"MO","03907","Springfield Fire Department","2018","193","1"
"MO","03907","Springfield Fire Department","2019","213","1"
"MO","03907","Springfield Fire Department","2020","197","0"
"MO","03907","Springfield Fire Department","2021","224","0"
"MO","03907","Springfield Fire Department","2022","142","0"
"MO","03907","Springfield Fire Department","2023","128","0"
"MO","04808","Independence Fire Department","2004","59","0"
"MO","04808","Independence Fire Department","2005","125","0"
"MO","04808","Independence Fire Department","2006","143","0"
"MO","04808","Independence Fire Department","2007","127","0"
"MO","04808","Independence Fire Department","2008","126","0"
"MO","04808","Independence Fire Department","2009","117","0"
"MO","04808","Independence Fire Department","2010","152","0"
"MO","04808","Independence Fire Department","2011","179","0"
"MO","04808","Independence Fire Department","2012","170","0"
"MO","04808","Independence Fire Department","2013","129","0"
"MO","04808","Independence Fire Department","2014","171","0"
"MO","04808","Independence Fire Department","2015","202","0"
"MO","04808","Independence Fire Department","2016","143","0"
"MO","04808","Independence Fire Department","2017","168","1"
"MO","04808","Independence Fire Department","2018","157","0"
"MO","04808","Independence Fire Department","2019","142","0"
"MO","04808","Independence Fire Department","2020","166","0"
"MO","04808","Independence Fire Department","2021","177","0"
"MO","04808","Independence Fire Department","2022","178","0"
"MO","04808","Independence Fire Department","2023","173","0"
"MS","24001","Biloxi FD","2003","72","0"
"MS","24001","Biloxi FD","2004","83","0"
"MS","24001","Biloxi FD","2005","69","0"
"MS","24001","Biloxi FD","2006","57","0"
"MS","24001","Biloxi FD","2007","78","0"
"MS","24001","Biloxi FD","2008","65","0"
"MS","24001","Biloxi FD","2009","53","0"
"MS","24001","Biloxi FD","2010","72","0"
"MS","24001","Biloxi FD","2011","55","0"
"MS","24001","Biloxi FD","2012","65","0"
"MS","24001","Biloxi FD","2013","39","0"
"MS","24001","Biloxi FD","2014","55","0"
"MS","24001","Biloxi FD","2015","49","0"
"MS","24001","Biloxi FD","2016","58","0"
"MS","24001","Biloxi FD","2017","54","0"
"MS","24001","Biloxi FD","2018","66","0"
"MS","24001","Biloxi FD","2019","66","0"
"MS","24001","Biloxi FD","2020","41","0"
"MS","24001","Biloxi FD","2021","42","0"
"MS","24001","Biloxi FD","2022","32","1"
"MS","24001","Biloxi FD","2023","97","0"
"MT","02001","GREAT FALLS FIRE RESCUE","2002","98","0"
"MT","02001","GREAT FALLS FIRE RESCUE","2003","75","0"
"MT","02001","GREAT FALLS FIRE RESCUE","2004","62","0"
"MT","02001","GREAT FALLS FIRE RESCUE","2005","84","0"
"MT","02001","GREAT FALLS FIRE RESCUE","2006","88","0"
"MT","02001","GREAT FALLS FIRE RESCUE","2007","78","0"
"MT","02001","GREAT FALLS FIRE RESCUE","2008","67","0"
"MT","02001","GREAT FALLS FIRE RESCUE","2009","64","0"
"MT","02001","GREAT FALLS FIRE RESCUE","2010","49","0"
"MT","02001","GREAT FALLS FIRE RESCUE","2011","50","0"
"MT","02001","GREAT FALLS FIRE RESCUE","2012","50","0"
"MT","02001","GREAT FALLS FIRE RESCUE","2013","48","0"
"MT","02001","GREAT FALLS FIRE RESCUE","2014","43","0"
"MT","02001","GREAT FALLS FIRE RESCUE","2015","60","0"
"MT","02001","GREAT FALLS FIRE RESCUE","2016","49","0"
"MT","02001","GREAT FALLS FIRE RESCUE","2017","43","0"
"MT","02001","GREAT FALLS FIRE RESCUE","2018","67","0"
"MT","02001","GREAT FALLS FIRE RESCUE","2019","51","0"
"MT","02001","GREAT FALLS FIRE RESCUE","2020","34","1"
"MT","02001","GREAT FALLS FIRE RESCUE","2021","44","1"
"MT","02001","GREAT FALLS FIRE RESCUE","2022","47","0"
"MT","02001","GREAT FALLS FIRE RESCUE","2023","20","0"
"NC","01807","Station 1","2002","83","0"
"NC","01807","Station 1","2003","63","0"
"NC","01807","Station 1","2004","63","0"
"NC","01807","Station 1","2005","77","0"
"NC","01807","Station 1","2006","59","0"
"NC","01807","Station 1","2007","57","0"
"NC","01807","Station 1","2008","71","0"
"NC","01807","Station 1","2009","60","0"
"NC","01807","Station 1","2010","55","0"
"NC","01807","Station 1","2011","66","0"
"NC","01807","Station 1","2012","54","0"
"NC","01807","Station 1","2013","67","0"
"NC","01807","Station 1","2014","56","0"
"NC","01807","Station 1","2015","72","0"
"NC","01807","Station 1","2016","57","0"
"NC","01807","Station 1","2017","58","0"
"NC","01807","Station 1","2018","55","0"
"NC","01807","Station 1","2019","60","1"
"NC","01807","Station 1","2020","61","0"
"NC","01807","Station 1","2021","49","0"
"NC","01807","Station 1","2022","44","0"
"NC","01807","Station 1","2023","36","0"
"NC","02607","CITY HALL","2002","296","0"
"NC","02607","CITY HALL","2003","182","0"
"NC","02607","CITY HALL","2004","263","0"
"NC","02607","CITY HALL","2005","236","0"
"NC","02607","CITY HALL","2006","249","0"
"NC","02607","CITY HALL","2007","311","0"
"NC","02607","CITY HALL","2009","155","0"
"NC","02607","CITY HALL","2010","204","0"
"NC","02607","CITY HALL","2011","226","0"
"NC","02607","CITY HALL","2012","236","0"
"NC","02607","CITY HALL","2013","264","0"
"NC","02607","CITY HALL","2014","277","0"
"NC","02607","CITY HALL","2015","245","0"
"NC","02607","CITY HALL","2016","241","0"
"NC","02607","CITY HALL","2017","243","0"
"NC","02607","CITY HALL","2018","227","0"
"NC","02607","CITY HALL","2019","253","0"
"NC","02607","CITY HALL","2020","194","1"
"NC","02607","CITY HALL","2021","242","0"
"NC","02607","CITY HALL","2022","274","0"
"NC","02607","CITY HALL","2023","265","1"
"NC","03203","Durham Fire Department","2004","121","0"
"NC","03203","Durham Fire Department","2005","99","0"
"NC","03203","Durham Fire Department","2007","200","0"
"NC","03203","Durham Fire Department","2010","221","0"
"NC","03203","Durham Fire Department","2011","68","0"
"NC","03203","Durham Fire Department","2012","213","0"
"NC","03203","Durham Fire Department","2013","225","0"
"NC","03203","Durham Fire Department","2014","195","0"
"NC","03203","Durham Fire Department","2015","172","1"
"NC","03203","Durham Fire Department","2016","161","0"
"NC","03203","Durham Fire Department","2017","53","0"
"NC","03203","Durham Fire Department","2018","143","0"
"NC","03203","Durham Fire Department","2019","193","1"
"NC","03203","Durham Fire Department","2020","130","0"
"NC","03203","Durham Fire Department","2021","149","0"
"NC","03203","Durham Fire Department","2022","21","0"
"NC","03203","Durham Fire Department","2023","188","1"
"NC","03423","WinstonSalem Fire","2003","71","0"
"NC","03423","WinstonSalem Fire","2004","119","1"
"NC","03423","WinstonSalem Fire","2005","223","0"
"NC","03423","WinstonSalem Fire","2006","229","0"
"NC","03423","WinstonSalem Fire","2007","436","0"
"NC","03423","WinstonSalem Fire","2008","361","0"
"NC","03423","WinstonSalem Fire","2009","257","0"
"NC","03423","WinstonSalem Fire","2010","228","0"
"NC","03423","WinstonSalem Fire","2011","370","0"
"NC","03423","WinstonSalem Fire","2012","325","0"
"NC","03423","WinstonSalem Fire","2013","362","1"
"NC","03423","WinstonSalem Fire","2014","312","0"
"NC","03423","WinstonSalem Fire","2015","331","1"
"NC","03423","WinstonSalem Fire","2016","340","1"
"NC","03423","WinstonSalem Fire","2017","54","0"
"NC","03423","WinstonSalem Fire","2018","207","1"
"NC","03423","WinstonSalem Fire","2019","298","0"
"NC","03423","WinstonSalem Fire","2020","124","0"
"NC","03423","WinstonSalem Fire","2022","301","1"
"NC","03423","WinstonSalem Fire","2023","285","0"
"NC","06002","Charlotte Fire Department","2005","560","0"
"NC","06002","Charlotte Fire Department","2006","692","0"
"NC","06002","Charlotte Fire Department","2007","743","0"
"NC","06002","Charlotte Fire Department","2008","714","0"
"NC","06002","Charlotte Fire Department","2009","461","0"
"NC","06002","Charlotte Fire Department","2010","719","0"
"NC","06002","Charlotte Fire Department","2011","668","0"
"NC","06002","Charlotte Fire Department","2012","326","0"
"NC","06002","Charlotte Fire Department","2013","568","0"
"NC","06002","Charlotte Fire Department","2014","533","1"
"NC","06002","Charlotte Fire Department","2015","672","0"
"NC","06002","Charlotte Fire Department","2016","464","0"
"NC","06002","Charlotte Fire Department","2017","336","0"
"NC","06002","Charlotte Fire Department","2018","302","0"
"NC","06002","Charlotte Fire Department","2019","424","0"
"NC","06002","Charlotte Fire Department","2020","36","0"
"NC","06002","Charlotte Fire Department","2021","25","0"
"NC","06002","Charlotte Fire Department","2022","3","0"
"NC","06002","Charlotte Fire Department","2023","187","1"
"NC","06508","Wilmington Fire Dept","2002","122","0"
"NC","06508","Wilmington Fire Dept","2003","129","0"
"NC","06508","Wilmington Fire Dept","2004","104","0"
"NC","06508","Wilmington Fire Dept","2005","163","0"
"NC","06508","Wilmington Fire Dept","2006","127","0"
"NC","06508","Wilmington Fire Dept","2007","162","0"
"NC","06508","Wilmington Fire Dept","2008","144","0"
"NC","06508","Wilmington Fire Dept","2009","113","0"
"NC","06508","Wilmington Fire Dept","2010","82","0"
"NC","06508","Wilmington Fire Dept","2011","77","0"
"NC","06508","Wilmington Fire Dept","2012","70","0"
"NC","06508","Wilmington Fire Dept","2013","76","0"
"NC","06508","Wilmington Fire Dept","2014","87","0"
"NC","06508","Wilmington Fire Dept","2015","101","0"
"NC","06508","Wilmington Fire Dept","2016","81","0"
"NC","06508","Wilmington Fire Dept","2017","84","0"
"NC","06508","Wilmington Fire Dept","2018","97","1"
"NC","06508","Wilmington Fire Dept","2019","80","0"
"NC","06508","Wilmington Fire Dept","2020","86","0"
"NC","06508","Wilmington Fire Dept","2021","80","0"
"NC","06508","Wilmington Fire Dept","2022","108","0"
"NC","06508","Wilmington Fire Dept","2023","142","0"
"NC","09203","Cary Fire Department","2002","49","0"
"NC","09203","Cary Fire Department","2003","45","0"
"NC","09203","Cary Fire Department","2004","43","0"
"NC","09203","Cary Fire Department","2005","52","0"
"NC","09203","Cary Fire Department","2006","4","0"
"NC","09203","Cary Fire Department","2009","38","0"
"NC","09203","Cary Fire Department","2010","50","0"
"NC","09203","Cary Fire Department","2011","33","0"
"NC","09203","Cary Fire Department","2012","33","0"
"NC","09203","Cary Fire Department","2013","31","0"
"NC","09203","Cary Fire Department","2014","36","0"
"NC","09203","Cary Fire Department","2015","44","0"
"NC","09203","Cary Fire Department","2016","63","0"
"NC","09203","Cary Fire Department","2017","4","0"
"NC","09203","Cary Fire Department","2018","91","0"
"NC","09203","Cary Fire Department","2019","93","1"
"NC","09203","Cary Fire Department","2020","42","0"
"NC","09203","Cary Fire Department","2021","35","0"
"NC","09203","Cary Fire Department","2022","79","1"
"NC","09203","Cary Fire Department","2023","89","2"
"NC","09213","Raleigh Fire Department","2003","178","0"
"NC","09213","Raleigh Fire Department","2004","193","0"
"NC","09213","Raleigh Fire Department","2005","277","0"
"NC","09213","Raleigh Fire Department","2006","148","0"
"NC","09213","Raleigh Fire Department","2008","171","0"
"NC","09213","Raleigh Fire Department","2009","138","0"
"NC","09213","Raleigh Fire Department","2010","181","0"
"NC","09213","Raleigh Fire Department","2011","428","0"
"NC","09213","Raleigh Fire Department","2012","363","0"
"NC","09213","Raleigh Fire Department","2013","351","1"
"NC","09213","Raleigh Fire Department","2014","347","0"
"NC","09213","Raleigh Fire Department","2015","322","0"
"NC","09213","Raleigh Fire Department","2016","309","0"
"NC","09213","Raleigh Fire Department","2017","69","0"
"NC","09213","Raleigh Fire Department","2018","240","0"
"NC","09213","Raleigh Fire Department","2019","315","1"
"NC","09213","Raleigh Fire Department","2020","249","0"
"NC","09213","Raleigh Fire Department","2021","3","0"
"NC","09213","Raleigh Fire Department","2022","3","0"
"NC","09213","Raleigh Fire Department","2023","3","0"
"NC","09810","WILSON FIRERESCUE SERVICES","2002","54","0"
"NC","09810","WILSON FIRERESCUE SERVICES","2003","68","0"
"NC","09810","WILSON FIRERESCUE SERVICES","2004","95","0"
"NC","09810","WILSON FIRERESCUE SERVICES","2005","64","0"
"NC","09810","WILSON FIRERESCUE SERVICES","2006","63","0"
"NC","09810","WILSON FIRERESCUE SERVICES","2007","107","0"
"NC","09810","WILSON FIRERESCUE SERVICES","2008","61","0"
"NC","09810","WILSON FIRERESCUE SERVICES","2009","55","0"
"NC","09810","WILSON FIRERESCUE SERVICES","2010","57","0"
"NC","09810","WILSON FIRERESCUE SERVICES","2011","55","0"
"NC","09810","WILSON FIRERESCUE SERVICES","2012","34","0"
"NC","09810","WILSON FIRERESCUE SERVICES","2013","49","0"
"NC","09810","WILSON FIRERESCUE SERVICES","2014","43","0"
"NC","09810","WILSON FIRERESCUE SERVICES","2015","67","0"
"NC","09810","WILSON FIRERESCUE SERVICES","2016","63","0"
"NC","09810","WILSON FIRERESCUE SERVICES","2017","35","1"
"NC","09810","WILSON FIRERESCUE SERVICES","2018","39","0"
"NC","09810","WILSON FIRERESCUE SERVICES","2019","58","0"
"NC","09810","WILSON FIRERESCUE SERVICES","2020","67","0"
"NC","09810","WILSON FIRERESCUE SERVICES","2021","39","0"
"NC","09810","WILSON FIRERESCUE SERVICES","2022","106","0"
"NC","09810","WILSON FIRERESCUE SERVICES","2023","77","0"
"ND","08029","Bismarck Fire Dept","2002","29","0"
"ND","08029","Bismarck Fire Dept","2003","29","0"
"ND","08029","Bismarck Fire Dept","2004","24","0"
"ND","08029","Bismarck Fire Dept","2005","23","0"
"ND","08029","Bismarck Fire Dept","2006","24","0"
"ND","08029","Bismarck Fire Dept","2007","53","0"
"ND","08029","Bismarck Fire Dept","2008","47","0"
"ND","08029","Bismarck Fire Dept","2009","38","0"
"ND","08029","Bismarck Fire Dept","2010","47","0"
"ND","08029","Bismarck Fire Dept","2011","55","0"
"ND","08029","Bismarck Fire Dept","2012","50","0"
"ND","08029","Bismarck Fire Dept","2013","33","0"
"ND","08029","Bismarck Fire Dept","2014","33","0"
"ND","08029","Bismarck Fire Dept","2015","36","0"
"ND","08029","Bismarck Fire Dept","2016","36","0"
"ND","08029","Bismarck Fire Dept","2017","41","0"
"ND","08029","Bismarck Fire Dept","2018","41","0"
"ND","08029","Bismarck Fire Dept","2019","64","1"
"ND","08029","Bismarck Fire Dept","2020","68","0"
"ND","08029","Bismarck Fire Dept","2021","55","0"
"ND","08029","Bismarck Fire Dept","2022","74","0"
"ND","08029","Bismarck Fire Dept","2023","57","1"
"ND","09109","Fargo Fire Department","2002","55","0"
"ND","09109","Fargo Fire Department","2003","68","0"
"ND","09109","Fargo Fire Department","2004","64","0"
"ND","09109","Fargo Fire Department","2005","69","0"
"ND","09109","Fargo Fire Department","2006","67","0"
"ND","09109","Fargo Fire Department","2007","63","0"
"ND","09109","Fargo Fire Department","2008","57","0"
"ND","09109","Fargo Fire Department","2009","74","0"
"ND","09109","Fargo Fire Department","2010","81","0"
"ND","09109","Fargo Fire Department","2011","115","0"
"ND","09109","Fargo Fire Department","2012","83","0"
"ND","09109","Fargo Fire Department","2013","94","0"
"ND","09109","Fargo Fire Department","2014","87","0"
"ND","09109","Fargo Fire Department","2015","102","0"
"ND","09109","Fargo Fire Department","2016","103","0"
"ND","09109","Fargo Fire Department","2017","104","0"
"ND","09109","Fargo Fire Department","2018","111","0"
"ND","09109","Fargo Fire Department","2019","94","1"
"ND","09109","Fargo Fire Department","2020","118","0"
"ND","09109","Fargo Fire Department","2021","100","1"
"ND","09109","Fargo Fire Department","2022","111","0"
"ND","09109","Fargo Fire Department","2023","93","0"
"NH","51714","Manchester Fire Department","2002","32","0"
"NH","51714","Manchester Fire Department","2004","46","0"
"NH","51714","Manchester Fire Department","2005","184","0"
"NH","51714","Manchester Fire Department","2006","27","0"
"NH","51714","Manchester Fire Department","2007","124","0"
"NH","51714","Manchester Fire Department","2008","148","0"
"NH","51714","Manchester Fire Department","2009","48","0"
"NH","51714","Manchester Fire Department","2010","77","0"
"NH","51714","Manchester Fire Department","2011","87","0"
"NH","51714","Manchester Fire Department","2012","80","0"
"NH","51714","Manchester Fire Department","2013","84","0"
"NH","51714","Manchester Fire Department","2014","58","0"
"NH","51714","Manchester Fire Department","2015","60","0"
"NH","51714","Manchester Fire Department","2016","71","0"
"NH","51714","Manchester Fire Department","2017","65","0"
"NH","51714","Manchester Fire Department","2018","43","0"
"NH","51714","Manchester Fire Department","2019","53","0"
"NH","51714","Manchester Fire Department","2020","36","0"
"NH","51714","Manchester Fire Department","2022","40","0"
"NH","51714","Manchester Fire Department","2023","112","1"
"NH","52280","Nashua Fire Rescue","2005","1","0"
"NH","52280","Nashua Fire Rescue","2006","1","0"
"NH","52280","Nashua Fire Rescue","2007","208","0"
"NH","52280","Nashua Fire Rescue","2008","174","0"
"NH","52280","Nashua Fire Rescue","2009","122","0"
"NH","52280","Nashua Fire Rescue","2010","120","0"
"NH","52280","Nashua Fire Rescue","2011","108","0"
"NH","52280","Nashua Fire Rescue","2012","118","0"
"NH","52280","Nashua Fire Rescue","2013","96","0"
"NH","52280","Nashua Fire Rescue","2014","78","0"
"NH","52280","Nashua Fire Rescue","2015","96","0"
"NH","52280","Nashua Fire Rescue","2016","91","0"
"NH","52280","Nashua Fire Rescue","2017","105","0"
"NH","52280","Nashua Fire Rescue","2018","112","0"
"NH","52280","Nashua Fire Rescue","2019","77","0"
"NH","52280","Nashua Fire Rescue","2020","40","0"
"NH","52280","Nashua Fire Rescue","2021","44","1"
"NH","52280","Nashua Fire Rescue","2022","31","0"
"NH","52280","Nashua Fire Rescue","2023","36","0"
"NJ","09006","JC FIRE DEPT","2002","855","0"
"NJ","09006","JC FIRE DEPT","2003","727","0"
"NJ","09006","JC FIRE DEPT","2004","422","1"
"NJ","09006","JC FIRE DEPT","2005","371","1"
"NJ","09006","JC FIRE DEPT","2006","310","0"
"NJ","09006","JC FIRE DEPT","2007","434","0"
"NJ","09006","JC FIRE DEPT","2008","271","0"
"NJ","09006","JC FIRE DEPT","2009","271","0"
"NJ","09006","JC FIRE DEPT","2010","324","0"
"NJ","09006","JC FIRE DEPT","2011","278","0"
"NJ","09006","JC FIRE DEPT","2012","222","1"
"NJ","09006","JC FIRE DEPT","2013","190","0"
"NJ","09006","JC FIRE DEPT","2014","153","0"
"NJ","09006","JC FIRE DEPT","2015","191","0"
"NJ","09006","JC FIRE DEPT","2016","181","0"
"NJ","09006","JC FIRE DEPT","2017","144","0"
"NJ","09006","JC FIRE DEPT","2018","137","0"
"NJ","09006","JC FIRE DEPT","2019","12","0"
"NJ","09006","JC FIRE DEPT","2020","115","0"
"NJ","09006","JC FIRE DEPT","2021","79","0"
"NJ","09006","JC FIRE DEPT","2022","97","0"
"NJ","09006","JC FIRE DEPT","2023","115","0"
"NJ","09013","NORTH HUDSON REGIONAL FIRE RES","2002","164","0"
"NJ","09013","NORTH HUDSON REGIONAL FIRE RES","2004","123","0"
"NJ","09013","NORTH HUDSON REGIONAL FIRE RES","2005","15","0"
"NJ","09013","NORTH HUDSON REGIONAL FIRE RES","2006","109","0"
"NJ","09013","NORTH HUDSON REGIONAL FIRE RES","2007","132","0"
"NJ","09013","NORTH HUDSON REGIONAL FIRE RES","2008","98","0"
"NJ","09013","NORTH HUDSON REGIONAL FIRE RES","2009","107","0"
"NJ","09013","NORTH HUDSON REGIONAL FIRE RES","2010","105","0"
"NJ","09013","NORTH HUDSON REGIONAL FIRE RES","2011","40","0"
"NJ","09013","NORTH HUDSON REGIONAL FIRE RES","2013","92","0"
"NJ","09013","NORTH HUDSON REGIONAL FIRE RES","2014","100","0"
"NJ","09013","NORTH HUDSON REGIONAL FIRE RES","2015","76","0"
"NJ","09013","NORTH HUDSON REGIONAL FIRE RES","2016","60","0"
"NJ","09013","NORTH HUDSON REGIONAL FIRE RES","2017","81","0"
"NJ","09013","NORTH HUDSON REGIONAL FIRE RES","2018","42","0"
"NJ","09013","NORTH HUDSON REGIONAL FIRE RES","2019","11","0"
"NJ","09013","NORTH HUDSON REGIONAL FIRE RES","2020","37","0"
"NJ","09013","NORTH HUDSON REGIONAL FIRE RES","2021","25","0"
"NJ","09013","NORTH HUDSON REGIONAL FIRE RES","2022","29","1"
"NJ","09013","NORTH HUDSON REGIONAL FIRE RES","2023","30","0"
"NV","03001","Henderson Fire Department","2002","60","0"
"NV","03001","Henderson Fire Department","2003","11","0"
"NV","03001","Henderson Fire Department","2004","26","0"
"NV","03001","Henderson Fire Department","2005","4","0"
"NV","03001","Henderson Fire Department","2006","50","0"
"NV","03001","Henderson Fire Department","2007","62","0"
"NV","03001","Henderson Fire Department","2008","52","0"
"NV","03001","Henderson Fire Department","2009","49","0"
"NV","03001","Henderson Fire Department","2010","140","0"
"NV","03001","Henderson Fire Department","2011","116","0"
"NV","03001","Henderson Fire Department","2012","57","0"
"NV","03001","Henderson Fire Department","2013","90","0"
"NV","03001","Henderson Fire Department","2014","84","1"
"NV","03001","Henderson Fire Department","2015","91","0"
"NV","03001","Henderson Fire Department","2016","100","1"
"NV","03001","Henderson Fire Department","2017","98","0"
"NV","03001","Henderson Fire Department","2018","110","0"
"NV","03001","Henderson Fire Department","2019","92","1"
"NV","03001","Henderson Fire Department","2020","115","1"
"NV","03001","Henderson Fire Department","2021","110","0"
"NV","03001","Henderson Fire Department","2022","102","0"
"NV","03001","Henderson Fire Department","2023","114","0"
"NV","03002","Las Vegas Fire and Rescue","2002","48","0"
"NV","03002","Las Vegas Fire and Rescue","2006","223","0"
"NV","03002","Las Vegas Fire and Rescue","2007","278","0"
"NV","03002","Las Vegas Fire and Rescue","2008","421","0"
"NV","03002","Las Vegas Fire and Rescue","2009","308","0"
"NV","03002","Las Vegas Fire and Rescue","2010","367","0"
"NV","03002","Las Vegas Fire and Rescue","2011","402","0"
"NV","03002","Las Vegas Fire and Rescue","2012","280","0"
"NV","03002","Las Vegas Fire and Rescue","2013","261","0"
"NV","03002","Las Vegas Fire and Rescue","2014","312","0"
"NV","03002","Las Vegas Fire and Rescue","2015","299","0"
"NV","03002","Las Vegas Fire and Rescue","2016","394","0"
"NV","03002","Las Vegas Fire and Rescue","2017","389","0"
"NV","03002","Las Vegas Fire and Rescue","2018","433","1"
"NV","03002","Las Vegas Fire and Rescue","2019","387","1"
"NV","03002","Las Vegas Fire and Rescue","2020","51","0"
"NV","03002","Las Vegas Fire and Rescue","2021","32","0"
"NV","03002","Las Vegas Fire and Rescue","2023","327","0"
"NV","03004","North Las Vegas Fire Dept","2004","76","0"
"NV","03004","North Las Vegas Fire Dept","2005","97","0"
"NV","03004","North Las Vegas Fire Dept","2006","4","0"
"NV","03004","North Las Vegas Fire Dept","2007","90","0"
"NV","03004","North Las Vegas Fire Dept","2008","188","0"
"NV","03004","North Las Vegas Fire Dept","2009","82","0"
"NV","03004","North Las Vegas Fire Dept","2010","109","0"
"NV","03004","North Las Vegas Fire Dept","2011","157","0"
"NV","03004","North Las Vegas Fire Dept","2012","89","0"
"NV","03004","North Las Vegas Fire Dept","2013","88","0"
"NV","03004","North Las Vegas Fire Dept","2014","115","0"
"NV","03004","North Las Vegas Fire Dept","2015","116","1"
"NV","03004","North Las Vegas Fire Dept","2016","117","0"
"NV","03004","North Las Vegas Fire Dept","2017","115","0"
"NV","03004","North Las Vegas Fire Dept","2018","95","0"
"NV","03004","North Las Vegas Fire Dept","2019","132","0"
"NV","03004","North Las Vegas Fire Dept","2020","151","0"
"NV","03004","North Las Vegas Fire Dept","2021","115","0"
"NV","03004","North Las Vegas Fire Dept","2022","128","0"
"NV","03004","North Las Vegas Fire Dept","2023","121","0"
"NV","03050","CLARK COUNTY FIRE DEPARTMENT","2002","11","0"
"NV","03050","CLARK COUNTY FIRE DEPARTMENT","2004","753","0"
"NV","03050","CLARK COUNTY FIRE DEPARTMENT","2005","644","0"
"NV","03050","CLARK COUNTY FIRE DEPARTMENT","2006","461","0"
"NV","03050","CLARK COUNTY FIRE DEPARTMENT","2007","508","0"
"NV","03050","CLARK COUNTY FIRE DEPARTMENT","2008","662","0"
"NV","03050","CLARK COUNTY FIRE DEPARTMENT","2009","337","0"
"NV","03050","CLARK COUNTY FIRE DEPARTMENT","2010","502","0"
"NV","03050","CLARK COUNTY FIRE DEPARTMENT","2011","602","0"
"NV","03050","CLARK COUNTY FIRE DEPARTMENT","2012","436","0"
"NV","03050","CLARK COUNTY FIRE DEPARTMENT","2013","436","0"
"NV","03050","CLARK COUNTY FIRE DEPARTMENT","2014","544","0"
"NV","03050","CLARK COUNTY FIRE DEPARTMENT","2015","432","1"
"NV","03050","CLARK COUNTY FIRE DEPARTMENT","2016","471","0"
"NV","03050","CLARK COUNTY FIRE DEPARTMENT","2017","492","0"
"NV","03050","CLARK COUNTY FIRE DEPARTMENT","2018","594","3"
"NV","03050","CLARK COUNTY FIRE DEPARTMENT","2019","336","0"
"NV","03050","CLARK COUNTY FIRE DEPARTMENT","2020","538","2"
"NV","03050","CLARK COUNTY FIRE DEPARTMENT","2021","261","0"
"NV","03050","CLARK COUNTY FIRE DEPARTMENT","2022","597","1"
"NV","03050","CLARK COUNTY FIRE DEPARTMENT","2023","522","0"
"NY","24001","FIRE DEPARTMENT OF NEW YORK","2003","7677","0"
"NY","24001","FIRE DEPARTMENT OF NEW YORK","2004","7575","0"
"NY","24001","FIRE DEPARTMENT OF NEW YORK","2005","7477","0"
"NY","24001","FIRE DEPARTMENT OF NEW YORK","2006","7413","0"
"NY","24001","FIRE DEPARTMENT OF NEW YORK","2007","2559","0"
"NY","24001","FIRE DEPARTMENT OF NEW YORK","2008","5135","1"
"NY","24001","FIRE DEPARTMENT OF NEW YORK","2009","4753","0"
"NY","24001","FIRE DEPARTMENT OF NEW YORK","2010","4712","2"
"NY","24001","FIRE DEPARTMENT OF NEW YORK","2011","3919","1"
"NY","24001","FIRE DEPARTMENT OF NEW YORK","2012","3740","1"
"NY","24001","FIRE DEPARTMENT OF NEW YORK","2013","4372","0"
"NY","24001","FIRE DEPARTMENT OF NEW YORK","2014","4472","2"
